City,day,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,month,year
Ahmedabad,1,39.5,26.966666666666665,32.84,40.55333333333333,28.166666666666668,34.02,16.74,42.45466666666667,20.78666666666667,245.45000000000002,,24.826666666666664,4.64,0.6433333333333333,5.0,2009.0
Ahmedabad,2,40.27333333333333,26.766666666666666,33.14,40.67333333333333,27.94,34.14,16.36,41.56466666666667,22.3,242.59166666666667,,18.09333333333333,4.613333333333333,0.604,5.0,2009.0
Ahmedabad,3,39.2,25.7,32.50666666666667,39.873333333333335,26.953333333333333,33.81333333333333,16.093333333333334,42.296,20.740000000000002,256.3333333333333,,22.046666666666667,4.6066666666666665,0.5660000000000001,5.0,2009.0
Ahmedabad,4,39.266666666666666,25.713333333333335,32.06666666666667,42.126666666666665,27.066666666666666,33.766666666666666,16.86,45.45333333333333,19.793333333333333,254.45000000000002,,24.766666666666666,4.453333333333333,0.46066666666666667,5.0,2009.0
Ahmedabad,5,39.56666666666667,26.180000000000003,32.35333333333333,41.13333333333333,27.759999999999998,34.14,16.56,44.68333333333333,21.0,238.85,,21.073333333333334,4.553333333333333,0.48800000000000004,5.0,2009.0
Ahmedabad,6,40.013333333333335,26.62666666666667,32.93333333333333,42.1,28.253333333333334,34.78,16.66,43.443333333333335,20.866666666666667,223.11666666666665,,24.10666666666667,4.58,0.386,5.0,2009.0
Ahmedabad,7,39.5,26.92666666666667,32.88666666666667,41.50666666666667,28.673333333333336,34.973333333333336,16.966666666666665,44.684666666666665,20.706666666666667,229.29166666666666,,27.206666666666667,4.507142857142857,0.42133333333333334,5.0,2009.0
Ahmedabad,8,39.580000000000005,26.986666666666668,32.99333333333333,41.513333333333335,28.186666666666667,34.82666666666667,16.886666666666667,43.98866666666667,20.4,229.04166666666666,,26.09333333333333,4.535714285714286,0.45866666666666667,5.0,2009.0
Ahmedabad,9,39.67333333333333,26.586666666666666,33.00666666666667,41.02,27.959999999999997,34.67333333333333,16.933333333333334,43.42666666666666,18.32,241.54166666666666,,22.16,4.573333333333333,0.4966666666666667,5.0,2009.0
Ahmedabad,10,40.519999999999996,26.893333333333334,33.093333333333334,41.513333333333335,28.380000000000003,34.53333333333333,16.353333333333335,42.06466666666667,20.813333333333333,235.41666666666666,,18.486666666666668,4.666666666666667,0.538,5.0,2009.0
Ahmedabad,11,40.806666666666665,26.740000000000002,33.446666666666665,41.29333333333333,27.80666666666667,34.733333333333334,16.206666666666667,40.798,20.240000000000002,249.725,,14.313333333333333,4.66,0.5793333333333333,5.0,2009.0
Ahmedabad,12,40.34666666666667,27.080000000000002,33.16,42.13333333333333,28.526666666666664,35.06666666666667,17.486666666666668,44.84133333333333,19.86,239.76666666666665,,21.279999999999998,4.653333333333333,0.5513333333333333,5.0,2009.0
Ahmedabad,13,40.3,27.393333333333334,33.36666666666667,42.28,28.813333333333333,35.50666666666667,18.10666666666667,45.43,20.766666666666666,253.58333333333334,,16.8,4.746666666666667,0.5886666666666667,5.0,2009.0
