Puesto de trabajo,Orden de p,      Cant. Producida,       Valor Est.,     Cant. Producida,    Valor Est. Producida,     Cant. Constrastada,       Valor Est. Contrastada,merma rec.,    Valor Est. Merma,c.costo,total producido,merma no recuperada
PVACOTRE,13341933,7994.0,94434.48,0,0.0,7994.0,69213.74,0.0,0.0,AAVC-PT795,7994.0,0.0
PVACOTRE,13341934,3185.0,35779.31,0,0.0,3185.0,25730.75,0.0,0.0,AAVC-PT795,3185.0,0.0
PVACOTRE,13341937,3549.0,37761.68,0,0.0,3549.0,26564.73,0.0,0.0,AAVC-PT795,3549.0,0.0
PVACOTRE,13360900,219418.0,2718797.42,0,0.0,219440.0,2026745.64,0.0,0.0,AAVC-PT795,219418.0,22.0
PVACOTRE,13360904,324866.0,3837697.2,0,0.0,325483.0,2818100.09,0.0,0.0,AAVC-PT795,324866.0,617.0
PVACOTRE,13360926,202407.0,2273777.49,0,0.0,202408.0,1635199.6,0.0,0.0,AAVC-PT795,202407.0,1.0
PVACOTRE,13360927,5927.0,64288.4,0,0.0,5937.0,45665.86,0.0,0.0,AAVC-PT795,5927.0,10.0
PVACOTRE,13360928,22312.0,237781.02,0,0.0,22321.0,167455.03,0.0,0.0,AAVC-PT795,22312.0,9.0
PVACOTRE,13360929,147572.0,1570179.23,0,0.0,147661.0,1105261.72,0.0,0.0,AAVC-PT795,147572.0,89.0
PVACOTRE,13360930,7809.0,82093.22,0,0.0,7813.0,57485.55,0.0,0.0,AAVC-PT795,7809.0,4.0
PVACOTRE,13373336,808.0,9071.7,0,0.0,811.0,6546.71,0.0,0.0,AAVC-PT795,808.0,3.0
PVACOTRE,13373563,1024.0,10985.21,0,0.0,1024.0,7754.53,0.0,0.0,AAVC-PT795,1024.0,0.0
PVBACR21,13355689,54477.0,486805.36,0,0.0,56142.366,345549.51,1109.903,2400.25,AAVC-PT720,54477.0,555.4630000000034
PVBACR21,13363294,98860.0,883410.92,0,0.0,101285.088,623397.58,2425.088,5244.45,AAVC-PT720,98860.0,0.0
PVBACR21,13369787,96178.0,859444.68,0,0.0,99420.136,614809.06,1831.435,3960.64,AAVC-PT720,96178.0,1410.701000000001
PVBACR22,13355690,9824.0,87787.07,0,0.0,10060.04,61918.34,157.184,339.92,AAVC-PT720,9824.0,78.85600000000159
PVBACR22,13360053,107901.0,964201.17,0,0.0,110103.6,677674.38,2023.904,4376.84,AAVC-PT720,107901.0,178.69600000001083
PVBACR22,13365071,100944.0,902033.56,0,0.0,103514.624,637120.1,1712.203,3702.77,AAVC-PT720,100944.0,858.4210000000021
PVBACR22,13372429,99976.0,893383.57,0,0.0,102683.24,632003.06,1808.235,3910.43,AAVC-PT720,99976.0,899.0050000000047
PVBACR22,13377059,4200.0,33436.87,0,0.0,4275.6,27341.9,50.4,108.99,AAVC-PT720,4200.0,25.200000000000728
PVBACR22,13377095,43224.0,386248.82,0,0.0,44663.064,276005.53,691.584,1495.61,AAVC-PT720,43224.0,747.4799999999959
PVBACR23,13358304,70759.0,612646.25,0,0.0,72745.798,450872.79,1324.352,2864.0,AAVC-PT720,70759.0,662.4459999999963
PVBACR23,13363330,96481.0,835352.76,0,0.0,98403.272,608027.9,1543.696,3338.37,AAVC-PT720,96481.0,378.57600000000093
PVBACR23,13369788,50987.0,441456.12,0,0.0,52210.296,342436.7,815.792,1764.21,AAVC-PT720,50987.0,407.5040000000008
PVBACR23,13374264,61167.0,529596.74,0,0.0,62635.704,388743.47,978.672,2116.45,AAVC-PT720,61167.0,490.03199999999924
PVBACR23,13377097,24598.0,212974.65,0,0.0,24572.08,152738.17,377.504,816.39,AAVC-PT720,24598.0,-403.42399999999907
PVBUBLR6,13360359,50118.0,399235.95,0,0.0,51322.456,329842.52,801.888,1734.15,AAVC-PT720,50118.0,402.5679999999993
PVBUBLR6,13360360,40340.0,396204.11,0,0.0,41307.584,315918.56,645.44,1395.81,AAVC-PT720,40340.0,322.14400000000023
PVBUBLR6,13363094,31689.0,240535.04,0,0.0,32702.512,213163.16,443.646,959.42,AAVC-PT720,31689.0,569.8659999999982
PVBUBLR6,13363304,5220.0,37590.2,0,0.0,5386.936,35113.39,93.96,203.19,AAVC-PT720,5220.0,72.97599999999966
PVBUBLR6,13363708,30270.0,226574.92,0,0.0,30996.464,192259.6,484.32,1047.38,AAVC-PT720,30270.0,242.14400000000023
PVBUBLR6,13364499,30703.0,229815.95,0,0.0,31440.024,195033.02,491.248,1062.37,AAVC-PT720,30703.0,245.77600000000166
PVBUBLR6,13364501,42772.0,358822.47,0,0.0,43798.52,269299.6,684.352,1479.97,AAVC-PT720,42772.0,342.16799999999785
PVBUBLR6,13364502,30079.0,225487.27,0,0.0,31213.896,191755.11,600.546,1298.72,AAVC-PT720,30079.0,534.3500000000022
PVBUBLR6,13366553,6366.0,51043.49,0,0.0,6569.928,39337.65,89.124,192.74,AAVC-PT720,6366.0,114.80400000000009
PVBUBLR6,13366554,8290.0,66470.39,0,0.0,8617.032,51594.72,142.541,308.27,AAVC-PT720,8290.0,184.49099999999999
PVBUBLR6,13366556,10786.0,81754.64,0,0.0,11131.456,68452.95,151.004,326.55,AAVC-PT720,10786.0,194.45199999999932
PVBUBLR6,13367482,40063.0,299876.78,0,0.0,41023.096,251984.79,641.008,1386.22,AAVC-PT720,40063.0,319.0879999999961
PVBUBLR6,13367483,40921.0,306299.05,0,0.0,41902.648,257387.43,654.736,1415.91,AAVC-PT720,40921.0,326.9120000000039
PVBUBLR6,13369785,50192.0,399825.42,0,0.0,51907.504,335191.7,1172.298,2535.19,AAVC-PT720,50192.0,543.2059999999983
PVBUBLR6,13372426,9139.0,67241.85,0,0.0,9431.024,61473.77,127.946,276.69,AAVC-PT720,9139.0,164.07799999999952
PVBUBLR6,13372427,25426.0,190749.13,0,0.0,26037.552,161313.55,406.816,879.77,AAVC-PT720,25426.0,204.7360000000008
PVBUBLR6,13374257,37956.0,284105.57,0,0.0,39118.632,252298.27,774.875,1675.72,AAVC-PT720,37956.0,387.7569999999978
PVBUBLR6,13374258,9799.0,79681.45,0,0.0,10113.928,68415.67,176.382,381.44,AAVC-PT720,9799.0,138.54600000000028
PVBUBLR6,13374259,11636.0,91574.02,0,0.0,12008.36,81230.55,209.448,452.95,AAVC-PT720,11636.0,162.91200000000026
PVBUBLR6,13374260,4090.0,32688.27,0,0.0,4220.8,28551.6,73.62,159.21,AAVC-PT720,4090.0,57.18000000000029
PVBUBLR6,13376584,8790.0,67085.09,0,0.0,9072.072,61368.04,158.22,342.16,AAVC-PT720,8790.0,123.85200000000077
PVBUBLR6,13376625,2865.0,21967.84,0,0.0,2956.704,20000.62,51.57,111.52,AAVC-PT720,2865.0,40.134000000000015
PVBUBLR6,13376626,4056.0,32306.25,0,0.0,4185.432,28312.36,73.008,157.89,AAVC-PT720,4056.0,56.42399999999998
PVBUBLR6,13376628,6660.0,54495.91,0,0.0,7050.936,47696.06,219.911,475.58,AAVC-PT720,6660.0,171.02499999999964
PVBUBLR6,13376629,41425.0,391830.86,0,0.0,42752.528,336930.97,1327.528,2870.88,AAVC-PT720,41425.0,0.0
PVBUBLR6,13378625,50598.0,372283.91,0,0.0,52218.952,340376.19,1620.952,3505.44,AAVC-PT720,50598.0,0.0
PVBUBLR6,13379085,9980.0,78721.04,0,0.0,12708.928,82839.96,139.72,302.16,AAVC-PT720,9980.0,2589.2080000000005
PVBUBLR6,13379561,18131.0,130564.78,0,0.0,18711.912,121968.91,326.358,705.77,AAVC-PT720,18131.0,254.5540000000001
PVCOMAUT,13341771,5471.0,66378.93,0,0.0,5471.0,64071.1,0.0,0.0,AAVC-PT794,5471.0,0.0
PVCOMAUT,13341772,852.0,9597.26,0,0.0,852.0,9237.86,0.0,0.0,AAVC-PT794,852.0,0.0
PVCOMAUT,13341773,6580.0,80918.4,0,0.0,7227.0,85826.4,647.0,1399.19,AAVC-PT794,6580.0,0.0
PVCOMAUT,13341816,2389.0,49237.05,0,0.0,2389.0,48229.29,0.0,0.0,AAVC-PT794,2389.0,0.0
PVCOMAUT,13341916,1071.0,10547.38,0,0.0,1435.0,13526.78,364.0,787.18,AAVC-PT794,1071.0,0.0
PVCOMAUT,13343015,4060.0,44098.38,0,0.0,4242.0,44285.81,182.0,393.59,AAVC-PT794,4060.0,0.0
PVCOMAUT,13343021,0.0,0.0,0,0.0,21.0,392.75,21.0,45.41,AAVC-PT794,0.0,0.0
PVCOMAUT,13360513,716.0,7579.97,0,0.0,716.0,7277.94,0.0,0.0,AAVC-PT794,716.0,0.0
PVCOMAUT,13360746,195592.0,2685499.7,0,0.0,195596.0,2603046.35,4.0,8.65,AAVC-PT794,195592.0,0.0
PVCOMAUT,13360747,239052.0,2900386.75,0,0.0,239054.0,2799571.01,2.0,4.33,AAVC-PT794,239052.0,0.0
PVCOMAUT,13360748,728703.0,8208394.96,0,0.0,728873.0,7902849.19,0.0,0.0,AAVC-PT794,728703.0,170.0
PVCOMAUT,13360814,173410.0,2132532.03,0,0.0,172380.0,2047150.38,0.0,0.0,AAVC-PT794,173410.0,-1030.0
PVCOMAUT,13360816,58262.0,632822.65,0,0.0,57793.0,603349.68,0.0,0.0,AAVC-PT794,58262.0,-469.0
PVCOMAUT,13360817,85085.0,903727.79,0,0.0,85103.0,868019.93,0.0,0.0,AAVC-PT794,85085.0,18.0
PVCOMAUT,13360818,154999.0,1606697.97,0,0.0,155046.0,1541782.11,47.0,101.64,AAVC-PT794,154999.0,0.0
PVCOMAUT,13360820,145806.0,1472983.21,0,0.0,145819.0,1411603.81,13.0,28.11,AAVC-PT794,145806.0,0.0
PVCOMAUT,13360821,60037.0,590166.74,0,0.0,60053.0,564991.83,0.0,0.0,AAVC-PT794,60037.0,16.0
PVCOMAUT,13360822,58562.0,920878.1,0,0.0,58389.0,893527.47,0.0,0.0,AAVC-PT794,58562.0,-173.0
PVCOMAUT,13360823,24375.0,395031.24,0,0.0,24375.0,384749.11,0.0,0.0,AAVC-PT794,24375.0,0.0
PVCOMAUT,13360824,8892.0,119428.1,0,0.0,8892.0,115677.18,0.0,0.0,AAVC-PT794,8892.0,0.0
PVCOMAUT,13361733,3213.0,55060.45,0,0.0,3213.0,53705.1,0.0,0.0,AAVC-PT794,3213.0,0.0
PVCOMAUT,13361734,50464.0,531953.15,0,0.0,48731.0,493128.96,0.0,0.0,AAVC-PT794,50464.0,-1733.0
PVCOMAUT,13361735,6085.0,64419.15,0,0.0,6090.0,61903.14,5.0,10.81,AAVC-PT794,6085.0,0.0
PVCOMAUT,13361736,875.0,8617.14,0,0.0,875.0,8248.04,0.0,0.0,AAVC-PT794,875.0,0.0
PVCOMAUT,13361737,94512.0,895134.47,0,0.0,94521.0,855347.94,0.0,0.0,AAVC-PT794,94512.0,9.0
PVCOMAUT,13362458,24606.0,327834.6,0,0.0,24657.0,318113.03,51.0,110.29,AAVC-PT794,24606.0,0.0
PVCOMAUT,13362459,30081.0,368601.75,0,0.0,29689.0,351274.59,0.0,0.0,AAVC-PT794,30081.0,-392.0
PVCOMAUT,13362460,14605.0,171476.16,0,0.0,14623.0,165519.05,18.0,38.93,AAVC-PT794,14605.0,0.0
PVCOMAUT,13362461,51681.0,605036.71,0,0.0,51683.0,583258.68,0.0,0.0,AAVC-PT794,51681.0,2.0
PVCOMAUT,13362462,16484.0,173528.54,0,0.0,16508.0,166817.64,24.0,51.9,AAVC-PT794,16484.0,0.0
PVCOMAUT,13362463,38711.0,505667.47,0,0.0,38711.0,489337.98,0.0,0.0,AAVC-PT794,38711.0,0.0
PVCOMAUT,13362545,67420.0,713376.4,0,0.0,67420.0,684936.64,0.0,0.0,AAVC-PT794,67420.0,0.0
PVCOMAUT,13362546,37285.0,442076.31,0,0.0,37420.0,427892.06,135.0,291.95,AAVC-PT794,37285.0,0.0
PVCOMAUT,13362547,32641.0,305861.85,0,0.0,32641.0,292092.89,0.0,0.0,AAVC-PT794,32641.0,0.0
PVCOMAUT,13362556,24278.0,547409.67,0,0.0,24278.0,537168.48,0.0,0.0,AAVC-PT794,24278.0,0.0
PVCOMAUT,13362557,33191.0,684063.22,0,0.0,33196.0,670163.2,0.0,0.0,AAVC-PT794,33191.0,5.0
PVCOMAUT,13362559,7867.0,150448.9,0,0.0,7867.0,147130.37,0.0,0.0,AAVC-PT794,7867.0,0.0
PVCOMAUT,13362560,8914.0,110411.99,0,0.0,8921.0,106735.57,4.0,8.65,AAVC-PT794,8914.0,3.0
PVCOMAUT,13362561,29292.0,289389.43,0,0.0,29292.0,277033.18,0.0,0.0,AAVC-PT794,29292.0,0.0
PVCOMAUT,13362562,29663.0,297255.9,0,0.0,29663.0,284743.14,0.0,0.0,AAVC-PT794,29663.0,0.0
PVCOMAUT,13362563,16831.0,214892.99,0,0.0,16834.0,207830.22,3.0,6.49,AAVC-PT794,16831.0,0.0
PVCOMAUT,13362564,5470.0,53156.86,0,0.0,5470.0,50849.46,0.0,0.0,AAVC-PT794,5470.0,0.0
PVCOMAUT,13362605,9602.0,88438.16,0,0.0,9602.0,84387.76,0.0,0.0,AAVC-PT794,9602.0,0.0
PVCOMAUT,13362606,2480.0,23679.49,0,0.0,2482.0,22651.6,2.0,4.33,AAVC-PT794,2480.0,0.0
PVCOMAUT,13362607,4335.0,41391.35,0,0.0,4344.0,39644.85,8.0,17.3,AAVC-PT794,4335.0,1.0
PVCOMAUT,13364918,33673.0,394363.71,0,0.0,33673.0,380159.42,0.0,0.0,AAVC-PT794,33673.0,0.0
PVCOMAUT,13365091,5919.0,72997.72,0,0.0,5919.0,70500.9,0.0,0.0,AAVC-PT794,5919.0,0.0
PVCOMAUT,13365092,1611.0,21484.21,0,0.0,1611.0,20804.65,0.0,0.0,AAVC-PT794,1611.0,0.0
PVCOMAUT,13365093,689.0,9221.38,0,0.0,689.0,8930.74,0.0,0.0,AAVC-PT794,689.0,0.0
PVCOMAUT,13365095,482.0,5198.01,0,0.0,500.0,5181.22,18.0,38.93,AAVC-PT794,482.0,0.0
PVCOMAUT,13372425,1103.0,13284.15,0,0.0,1103.0,12818.87,0.0,0.0,AAVC-PT794,1103.0,0.0
PVCOMAUT,13378884,27214.0,328650.39,0,0.0,27233.0,317392.15,0.0,0.0,AAVC-PT794,27214.0,19.0
PVCOMAUT,13379506,26198.0,275788.7,0,0.0,26198.0,264737.62,0.0,0.0,AAVC-PT794,26198.0,0.0
PVCOMAUT,13380710,5098.0,53970.24,0,0.0,5099.0,51829.91,0.0,0.0,AAVC-PT794,5098.0,1.0
PVCOMPTC,13365174,5220.0,39892.19,0,0.0,5220.0,37590.2,0.0,0.0,AAVC-PT795,5220.0,0.0
PVCOMPTC,13369757,7011.0,71334.76,0,0.0,7011.0,68242.97,0.0,0.0,AAVC-PT795,7011.0,0.0
PVFRIG37,13358599,39143.0,361524.37,0,0.0,40165.904,246719.47,643.952,1392.6,AAVC-PT720,39143.0,378.9520000000048
PVFRIG37,13360155,37633.0,391679.4,0,0.0,39212.684,240864.32,1579.684,3416.19,AAVC-PT720,37633.0,0.0
PVFRIG37,13366765,50358.0,436010.1,0,0.0,51564.788,316737.22,805.728,1742.45,AAVC-PT720,50358.0,401.0599999999977
PVFRIG37,13369795,31504.0,272768.23,0,0.0,32257.704,198401.32,504.064,1090.07,AAVC-PT720,31504.0,249.64000000000306
PVFRIG37,13374890,30866.0,267244.29,0,0.0,31677.488,199526.17,540.352,1168.55,AAVC-PT720,30866.0,271.13600000000224
PVFRIG37,13376633,42238.0,365705.46,0,0.0,43321.416,266330.29,722.88,1563.3,AAVC-PT720,42238.0,360.53600000000006
PVFRIG37,13376642,31776.0,275123.28,0,0.0,32538.416,200270.05,508.416,1099.49,AAVC-PT720,31776.0,254.0
PVFRIG38,13359827,34688.0,300335.99,0,0.0,35564.76,220413.95,585.003,1265.11,AAVC-PT720,34688.0,291.75700000000506
PVFRIG38,13363545,70774.0,604070.24,0,0.0,72472.544,461168.67,1132.384,2448.88,AAVC-PT720,70774.0,566.1599999999889
PVFRIG38,13365074,66316.0,528831.01,0,0.0,67912.656,406629.07,1061.056,2294.62,AAVC-PT720,66316.0,535.6000000000058
PVFRIG38,13367031,61908.0,528397.15,0,0.0,63397.048,379988.34,990.528,2142.09,AAVC-PT720,61908.0,498.5200000000041
PVFRIG38,13369796,60441.0,540099.57,0,0.0,61892.088,380938.39,967.056,2091.33,AAVC-PT720,60441.0,484.0320000000065
PVFRIG38,13374891,61424.0,496227.87,0,0.0,62901.712,387152.45,982.784,2125.35,AAVC-PT720,61424.0,494.9279999999999
PVFRIG38,13377101,50514.0,408089.0,0,0.0,51799.2,318817.83,855.312,1849.68,AAVC-PT720,50514.0,429.887999999999
PVFRIG38,13378181,47857.0,386623.84,0,0.0,49007.28,301615.39,1150.28,2487.56,AAVC-PT720,47857.0,0.0
PVFRIG38,13379805,34954.0,298339.39,0,0.0,34328.0,214914.31,520.4,1125.42,AAVC-PT720,34954.0,-1146.4000000000015
PVFRIG39,13358601,130652.0,1136595.3,0,0.0,134500.44,812931.94,3848.44,8322.56,AAVC-PT720,130652.0,0.0
PVFRIG39,13365075,199974.0,1739655.86,0,0.0,204776.568,1312465.58,4802.568,10385.94,AAVC-PT720,199974.0,0.0
PVFRIG39,13372432,200354.0,1742961.6,0,0.0,205044.76,1315354.77,4690.76,10144.14,AAVC-PT720,200354.0,0.0
PVFRIG39,13378389,27798.0,241826.18,0,0.0,27548.312,176607.0,414.976,897.41,AAVC-PT720,27798.0,-664.663999999997
PVFRIG40,13360153,85860.0,654457.55,0,0.0,87928.896,541264.18,1373.76,2970.88,AAVC-PT720,85860.0,695.1359999999986
PVFRIG40,13360357,34493.0,278659.63,0,0.0,35316.56,218796.02,551.888,1193.5,AAVC-PT720,34493.0,271.67199999999866
PVFRIG40,13363546,100976.0,791309.56,0,0.0,103402.848,638347.83,1615.616,3493.91,AAVC-PT720,100976.0,811.2320000000036
PVFRIG40,13367478,40407.0,307997.53,0,0.0,41377.8,254675.37,646.512,1398.13,AAVC-PT720,40407.0,324.28800000000047
PVFRIG40,13367526,83715.0,656041.84,0,0.0,85842.872,559209.49,1419.776,3070.37,AAVC-PT720,83715.0,708.096000000005
PVFRIG40,13367540,102400.0,802468.87,0,0.0,104861.736,667164.24,1638.4,3543.19,AAVC-PT720,102400.0,823.3360000000102
PVFRIG40,13374893,84549.0,662577.58,0,0.0,87025.8,567255.93,1653.381,3575.56,AAVC-PT720,84549.0,823.419000000009
PVFRIG40,13377103,8175.0,90791.23,0,0.0,8436.368,67615.99,147.15,318.22,AAVC-PT720,8175.0,114.21800000000076
PVFRIG40,13378431,45547.0,363210.46,0,0.0,47049.528,305228.79,1000.752,2164.21,AAVC-PT720,45547.0,501.775999999998
PVFRIG40,13379086,34558.0,268192.21,0,0.0,35183.68,216212.2,414.696,896.81,AAVC-PT720,34558.0,210.98399999999674
PVFRIG41,13360361,27815.0,208515.16,0,0.0,28852.686,177227.91,550.574,1190.66,,27815.0,487.112000000001
PVFRIG41,13362682,21743.0,162518.27,0,0.0,22137.816,136951.54,260.916,564.26,,21743.0,133.89999999999782
PVFRIG41,13363717,70785.0,503482.38,0,0.0,72486.12,467517.93,1132.56,2449.25,,70785.0,568.5599999999977
PVFRIG41,13365079,100556.0,715238.72,0,0.0,102963.712,617882.37,2407.712,5206.85,,100556.0,0.0
PVFRIG41,13367479,82877.0,589490.92,0,0.0,85198.848,512387.27,1545.931,3343.2,,82877.0,775.9170000000013
PVFRIG41,13372433,31933.0,232089.7,0,0.0,32506.948,208106.74,383.196,828.7,,31933.0,190.7520000000004
PVFRIG41,13372434,10075.0,74534.54,0,0.0,10498.752,68179.32,141.05,305.04,,10075.0,282.70200000000114
PVFRIG41,13373612,70237.0,499584.56,0,0.0,72361.458,467943.75,1417.125,3064.66,,70237.0,707.3329999999987
PVFRIG41,13378432,41225.0,321166.72,0,0.0,41967.924,258307.54,494.7,1069.84,,41225.0,248.22400000000198
PVFRIG41,13378433,6053.0,45554.39,0,0.0,5766.076,35470.72,96.848,209.44,,6053.0,-383.77199999999993
PVGAL32H,13341824,1088.0,12920.87,0,0.0,1110.962,10142.97,19.584,42.35,AAVC-PT728,1088.0,3.377999999999929
PVGAL32H,13341886,3055.0,31159.89,0,0.0,3177.784,25234.61,112.533,243.36,AAVC-PT728,3055.0,10.251000000000204
PVGAL32H,13343434,7354.0,76774.59,0,0.0,7761.859,63432.06,144.882,313.32,AAVC-PT728,7354.0,262.97700000000077
PVGAL32H,13360828,220385.0,2932945.31,0,0.0,225208.365,2231683.79,4662.602,10083.23,AAVC-PT728,220385.0,160.76299999997718
PVGAL32H,13360829,245011.0,2869333.67,0,0.0,250770.079,2216085.55,4935.063,10672.49,AAVC-PT728,245011.0,824.0160000000033
PVGAL32H,13360830,741811.0,8043130.23,0,0.0,759392.872,6949130.23,16644.476,35994.99,AAVC-PT728,741811.0,937.3959999999497
PVGAL32H,13360831,225721.0,2680617.42,0,0.0,231227.532,2110940.73,5746.999,12428.32,AAVC-PT728,225721.0,-240.4670000000042
PVGAL32H,13360832,51211.0,534634.66,0,0.0,52065.346,424926.38,1120.999,2424.26,AAVC-PT728,51211.0,-266.6530000000057
PVGAL32H,13360833,116401.0,1187248.27,0,0.0,118361.111,926712.48,2095.218,4531.08,AAVC-PT728,116401.0,-135.10699999998906
PVGAL32H,13360835,153093.0,1522361.41,0,0.0,158594.209,1233373.62,5501.209,11896.78,AAVC-PT728,153093.0,0.0
PVGAL32H,13360836,44560.0,450920.91,0,0.0,44925.955,358659.03,1151.979,2491.22,AAVC-PT728,44560.0,-786.0239999999976
PVGAL32H,13360837,179156.0,1734323.31,0,0.0,183092.652,1415739.94,3373.227,7294.87,AAVC-PT728,179156.0,563.4249999999884
PVGAL32H,13362609,25679.0,331298.4,0,0.0,26281.995,259059.11,517.671,1119.5,AAVC-PT728,25679.0,85.32400000000052
PVGAL32H,13362610,22244.0,263186.77,0,0.0,22811.164,207265.91,485.855,1050.7,AAVC-PT728,22244.0,81.3090000000011
PVGAL32H,13362612,14623.0,165519.04,0,0.0,14930.163,132161.71,263.214,569.21,AAVC-PT728,14623.0,43.949000000000524
PVGAL32H,13362613,52405.0,591406.67,0,0.0,53512.046,471916.76,945.114,2043.87,AAVC-PT728,52405.0,161.9320000000007
PVGAL32H,13362614,40876.0,413062.63,0,0.0,41774.8,330171.74,770.703,1666.72,AAVC-PT728,40876.0,128.09700000000157
PVGAL32H,13362615,39024.0,493294.55,0,0.0,40220.432,386466.11,1020.685,2207.3,AAVC-PT728,39024.0,175.74700000000303
PVGAL32H,13362702,7505.0,76286.22,0,0.0,7663.709,61028.77,135.09,292.14,AAVC-PT728,7505.0,23.618999999999687
PVGAL32H,13377969,30721.0,358043.7,0,0.0,31365.821,301110.85,430.094,930.11,AAVC-PT728,30721.0,214.72699999999895
PVGAL32H,13380466,5099.0,51829.91,0,0.0,5205.327,41452.14,91.782,198.48,AAVC-PT728,5099.0,14.545000000000073
PVGAL52H,13341902,1346.0,15997.44,0,0.0,1378.287,13421.9,13.46,29.11,AAVC-PT730,1346.0,18.826999999999998
PVGAL52H,13341903,7246.0,81805.45,0,0.0,8546.218,78689.21,1300.218,2811.82,AAVC-PT730,7246.0,0.0
PVGAL52H,13342312,871.0,8210.33,0,0.0,889.241,7417.82,8.71,18.84,AAVC-PT730,871.0,9.530999999999949
PVGAL52H,13351618,1892.0,24613.27,0,0.0,1931.87,19691.06,18.92,40.92,AAVC-PT730,1892.0,20.949999999999818
PVGAL52H,13351620,3213.0,53705.1,0,0.0,3606.455,39027.95,112.416,243.1,AAVC-PT730,3213.0,281.03899999999976
PVGAL52H,13360838,69345.0,1061187.23,0,0.0,70801.549,748074.53,693.45,1499.66,AAVC-PT730,69345.0,763.099000000002
PVGAL52H,13360839,83096.0,1318314.69,0,0.0,86057.783,996488.68,925.577,2001.63,AAVC-PT730,83096.0,2036.205999999991
PVGAL52H,13360840,26208.0,413682.26,0,0.0,27024.102,293261.67,388.99,841.22,AAVC-PT730,26208.0,427.11199999999735
PVGAL52H,13360841,75004.0,884450.18,0,0.0,76431.674,719057.99,860.681,1861.3,AAVC-PT730,75004.0,566.9930000000022
PVGAL52H,13360842,116434.0,1383837.92,0,0.0,119258.602,1161344.79,2816.802,6091.55,AAVC-PT730,116434.0,7.80000000000291
PVGAL52H,13360843,1484389.0,16758365.83,0,0.0,1508905.634,13433513.46,16993.57,36749.96,AAVC-PT730,1484389.0,7523.064000000013
PVGAL52H,13362621,24270.0,536991.48,0,0.0,24779.22,370335.28,242.7,524.83,AAVC-PT730,24270.0,266.52000000000044
PVGAL52H,13362622,30989.0,625608.13,0,0.0,31979.788,473798.94,309.89,670.14,AAVC-PT730,30989.0,680.898000000001
PVGAL52H,13362623,7605.0,142230.39,0,0.0,7765.185,102489.64,76.05,164.46,AAVC-PT730,7605.0,84.13500000000022
PVGAL52H,13362624,11444.0,136922.07,0,0.0,11682.709,103926.83,121.92,263.67,AAVC-PT730,11444.0,116.78900000000067
PVGAL52H,13362645,9049.0,117719.61,0,0.0,9238.943,94170.38,90.49,195.68,AAVC-PT730,9049.0,99.45299999999952
PVGAL52H,13362646,96609.0,874242.86,0,0.0,98923.529,794955.79,2323.055,5023.78,AAVC-PT730,96609.0,-8.525999999998021
PVGAL52H,13362648,22162.0,212921.17,0,0.0,22521.371,174918.0,221.62,479.25,AAVC-PT730,22162.0,137.7510000000002
PVGAL52H,13363744,9822.0,114126.64,0,0.0,10211.194,94004.77,185.349,400.83,AAVC-PT730,9822.0,203.84499999999935
PVGAL52H,13363885,29162.0,275803.69,0,0.0,29862.277,228207.37,291.62,630.66,AAVC-PT730,29162.0,408.65699999999924
PVGAL52H,13363886,29118.0,279511.54,0,0.0,29818.74,238131.23,291.18,629.7,AAVC-PT730,29118.0,409.5600000000013
PVGAL52H,13363887,17711.0,218657.53,0,0.0,18284.407,165047.92,272.917,590.2,AAVC-PT730,17711.0,300.48999999999796
PVGAL52H,13369068,14810.0,162342.62,0,0.0,15120.96,125929.54,148.1,320.28,AAVC-PT730,14810.0,162.85999999999876
PVGAL52H,13371033,7364.0,68456.19,0,0.0,7540.548,60642.84,73.64,159.26,AAVC-PT730,7364.0,102.90799999999945
PVGAL52H,13376648,5255.0,47958.96,0,0.0,5494.53,44431.71,99.974,216.2,AAVC-PT730,5255.0,139.55599999999959
PVGAL52H,13376649,7783.0,71030.39,0,0.0,8336.698,67401.4,553.698,1197.41,AAVC-PT730,7783.0,0.0
PVGAL52H,13376650,9674.0,85020.54,0,0.0,9953.718,76282.97,116.701,252.39,AAVC-PT730,9674.0,163.01700000000164
PVGALV18,13362616,65209.0,613500.62,0,0.0,66878.97,512715.35,1432.756,3098.45,AAVC-PT728,65209.0,237.21399999999994
PVGALV18,13362617,85432.0,867925.05,0,0.0,87583.002,749548.54,1841.553,3982.53,AAVC-PT728,85432.0,309.44899999999325
PVGALV18,13362618,37285.0,426348.36,0,0.0,38067.945,378037.44,521.99,1128.85,AAVC-PT728,37285.0,260.95500000000175
PVGALV18,13362619,33607.0,300737.28,0,0.0,34369.837,265448.06,653.08,1412.36,AAVC-PT728,33607.0,109.75699999999779
PVMO2783,13355691,1722.0,14980.38,0,0.0,2582.472,15464.69,860.472,1860.84,AAVC-PT720,1722.0,0.0
PVMO2783,13358589,73099.0,635918.22,0,0.0,75305.568,457976.33,2206.568,4771.89,AAVC-PT720,73099.0,0.0
PVMO2783,13358592,29541.0,229953.63,0,0.0,30430.0,186916.57,593.264,1282.97,AAVC-PT720,29541.0,295.7360000000008
PVMO2783,13359704,33347.0,290099.21,0,0.0,34398.24,209867.6,586.256,1267.83,AAVC-PT720,33347.0,464.98399999999674
PVMO2783,13360149,21839.0,192427.13,0,0.0,22758.284,139498.78,305.746,661.19,AAVC-PT720,21839.0,613.5380000000005
