item_num,inventory_type,COST,sell_price,SBU TYPE,ROYALTY FEE,prod_line code,LICENSOR,product line,qty_in_transit units,qty_due_maker units,qty_on_hand units,ATS units,description_long,LAST REC DATE,AGE OF INVENTORY DAYS,AGE OF INVENTORY YEAR,commodity code,class,Sub-Class,gender_id,GENDER GROUP
28819251,Stock,$330.70 ,$508.92 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,84,84,DUBLIN E/W SATCHEL,January-15,700,"1 years, 11 months",SA,BAGS,BAGS,Ladies,LADIES
28840064,Stock,$402.73 ,$607.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,ANAISE MODERN ZIP LEATHER HOBO,January-15,700,"1 years, 11 months",HO,BAGS,BAGS,Ladies,LADIES
28840068,Stock,$379.67 ,$555.12 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,ANAISE MODERN ZIP LEATHER BACKPACK,January-15,700,"1 years, 11 months",BP,BAGS,BAGS,Ladies,LADIES
28916392,Stock,$412.09 ,$620.40 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,3,3,LILOU LEATHER SLING BACKPACK ,January-15,700,"1 years, 11 months",BP,BAGS,BAGS,Ladies,LADIES
28916395,Stock,$358.58 ,$538.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,239,239,MIA BUCKET DRAWSTRING XBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28918864,Stock,$447.53 ,$678.60 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,96,96,JULIET QUILTED CONVERTIBLE SATCHEL,January-15,700,"1 years, 11 months",SA,BAGS,BAGS,Ladies,LADIES
12087415,Made to Order,$38.93 ,$59.88 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,16,0,16,FLAP POUCH SHOULDER/FANNY PACK ,January-15,700,"1 years, 11 months",SR,BAGS,BAGS,Ladies,LADIES
28718906,Stock,$108.08 ,$182.76 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,3,3,FRANCO SARTO BERLIN PRINTED LG XBODY,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28718945,Stock,$124.76 ,$210.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,124,124,FRANCO SARTO CYPRUSS REVERSIBLE TOTE,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28719362,Stock,$116.16 ,$201.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,135,118,FRANCO SARTO BRANDY BUCKET SHOULDER BAG,January-15,700,"1 years, 11 months",SR,BAGS,BAGS,Ladies,LADIES
28719422,Stock,$120.19 ,$208.20 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,513,513,FRANCO SARTO HOLLY HANDBAG W/STUDS,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28719423,Stock,$119.09 ,$201.72 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,317,117,FRANCO SARTO MARA CROSSBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28719427,Stock,$104.93 ,$178.92 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,287,287,FRANCO SARTO NATALIA NYLON MESSENGER,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28719433,Stock,$155.95 ,$268.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,293,293,FRANCO SARTO GARDEN HANDBAG ,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28719480,Stock,$119.64 ,$204.60 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,398,394,FRANCO SARTO JANE PRINTED NYLON HANDBAG ,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28818952,Stock,$234.21 ,$394.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,13,1,FRANCO SARTO LISBON CROSSBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28818956,Stock,$336.11 ,$571.80 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,520,508,FRANCO SARTO AMSTERDAM TOTE,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
28818956,Stock,$336.11 ,$571.80 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,219,207,FRANCO SARTO AMSTERDAM TOTE,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
12099015,Stock,$63.65 ,$97.92 ,HOUSE,,LU  ,,LULU,0,0,200,200,PRINTED NUBBY CANVAS HOBO ,January-15,700,"1 years, 11 months",HO,BAGS,BAGS,Ladies,LADIES
28717272,Stock,$65.61 ,$98.40 ,HOUSE,,LU  ,,LULU,0,0,198,198,ISLA CROSSBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28717272,Stock,$65.61 ,$98.40 ,HOUSE,,LU  ,,LULU,0,0,374,374,ISLA CROSSBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
30555125,Stock,$49.92 ,$92.52 ,HOUSE,,LU  ,,LULU,0,0,150,150,MULTI TAPESRTY TOTE,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
12023386,Stock,$127.57 ,$254.76 ,HOUSE,,LU  ,,LULU,0,0,360,360,ASST PRINTED CANVAS WEEKENDER DUFFLE ,January-15,700,"1 years, 11 months",DF,BAGS,LUGGAGE,Ladies,LADIES
12011240,Stock,$19.01 ,$34.56 ,HOUSE,,LU  ,,LULU,0,0,241,241,WARM & FUZZY REINFORCED PU COIN PURSE,January-15,700,"1 years, 11 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12012875,Stock,$17.49 ,$32.88 ,HOUSE,,LU  ,,LULU,0,0,330,306,SPORT THE LOOK EMOJI ROUND COIN PURSE ,January-15,700,"1 years, 11 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12054671,Stock,$17.05 ,$31.68 ,HOUSE,,LU  ,,LULU,0,0,79,79,JUST SAYIN PRINT COIN PURSE,January-15,700,"1 years, 11 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12013350,Damage,$16.44 ,$29.76 ,HOUSE,,LU  ,,LULU,0,0,6,6,ON MY MIND REINFORCED PU ZIP COIN POUCH ,January-15,700,"1 years, 11 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
28752927,Stock,$35.31 ,$63.36 ,HOUSE,,LU  ,,LULU,0,0,206,206,BEAU REINFORCED PU DBL ZIP WALLET ,January-15,700,"1 years, 11 months",WT,BAGS,WALLET,Ladies,LADIES
12051665,Replenishment,$47.29 ,$76.92 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,0,"4,046","4,046",WREN BRAIDED HOBO,January-15,700,"1 years, 11 months",HO,BAGS,BAGS,Ladies,LADIES
28716197,Made to Order,$157.99 ,$247.92 ,PRIVATE LABEL,,SJ  ,,STUDIO S,0,1,0,1,PALOMA PU 4 POSTER HOBO,January-15,700,"1 years, 11 months",HO,BAGS,BAGS,Ladies,LADIES
12011257,Stock,$50.16 ,$78.24 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,269,258,LUNA FOLDOVER FLAP FRINGE XBODY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
12013280,Stock,$82.67 ,$127.56 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,114,114,BOWI PRINTED CANVAS TOTE,January-15,700,"1 years, 11 months",TT,BAGS,BAGS,Ladies,LADIES
12015500,Stock,$54.38 ,$83.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,467,347,SHAR MINI ACCORDION  XBODY,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
12054739,Stock,$67.28 ,$104.04 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,134,134,TWIG & ARROW DBL FRINGE & BRAID PU XBDY ,January-15,700,"1 years, 11 months",CR,BAGS,BAGS,Ladies,LADIES
28717915,Stock,$105.07 ,$165.72 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,48,48,LACEY BACKPACK ,January-15,700,"1 years, 11 months",BP,BAGS,BAGS,Ladies,LADIES
12064830,Stock,$35.92 ,$65.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,"1,943","1,943",TWIN PRINT CHECKBOOK WALLET ,January-15,700,"1 years, 11 months",WT,BAGS,WALLET,Ladies,LADIES
28718827,Close Out,$126.68 ,$189.96 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,4,4,CASABLANCA FRINGE CROSSBODY,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28718840,Close Out,$162.80 ,$246.60 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,CAROLINA HANDBAG,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
28719303,Stock,$129.37 ,$209.04 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,479,429,PENELOPE 2 IN1 HANDBAG,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
28718895,Made to Order,$140.27 ,$217.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,407,407,RACHAEL REVERSIBLE HANDBAG W/ POUCH ,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
28818877,Stock,$171.14 ,$260.64 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,9,1,PIPER TOP ZIP CROSSBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28819250,Stock,$394.52 ,$610.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,88,88,AMSTERDAM TOTE,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
28916391,Stock,$194.45 ,$290.64 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,60,60,COCO LEATHER TOP ZIP XBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28916402,Stock,$212.39 ,$317.64 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,1,ELISA LEATHER MINI TOP HANDLE XBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
12013288,Made to Order,$55.06 ,$77.88 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,0,22,22,ALEXIS FRINGE MTLC XBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
12087415,Made to Order,$38.93 ,$59.88 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,250,0,250,FLAP POUCH SHOULDER/FANNY PACK ,February-15,669,"1 years, 10 months",SR,BAGS,BAGS,Ladies,LADIES
28718908,Stock,$82.26 ,$135.72 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,10,1,FRANCO SARTO BERLIN E/W XBODY,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28718941,Stock,$74.62 ,$122.88 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,1,1,FRANCO SARTO RIMINI MINI XBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28719423,Stock,$119.09 ,$201.72 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,483,283,FRANCO SARTO MARA CROSSBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28719427,Stock,$104.93 ,$178.92 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,880,880,FRANCO SARTO NATALIA NYLON MESSENGER,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28719438,Stock,$118.11 ,$202.20 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,397,394,FRANCO SARTO JANE HANDBAG ,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
12106562,Close Out,$99.12 ,$164.88 ,HOUSE,,LU  ,,LULU,0,0,158,147,TWIN PRINT BACKPACK ,February-15,669,"1 years, 10 months",BP,BAGS,BAGS,Ladies,LADIES
12042867,Stock,$76.75 ,$115.20 ,HOUSE,,LU  ,,LULU,0,0,186,186,ELLIS SAFFIANO PU CROSSBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
12107016,Stock,$50.28 ,$76.68 ,HOUSE,,LU  ,,LULU,0,0,92,92,GRAB & GO CROCO MINI CROSSBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
28711767,Stock,$108.78 ,$174.24 ,HOUSE,,LU  ,,LULU,0,0,144,144,DAYDREAMER TOTE W/ZIP POCKET ,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
28715953,Stock,$104.43 ,$166.68 ,HOUSE,,LU  ,,LULU,0,0,42,42,TAMIE QUILTED NYLON SHOPPER ,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
28809763,Stock,$70.33 ,$107.40 ,HOUSE,,LU  ,,LULU,0,0,37,37,PETRA QUILTED DBL TOP ZIP CROSSBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
12015139,Stock,$33.35 ,$61.44 ,HOUSE,,LU  ,,LULU,0,0,200,200,DOUBLE DUTY PRINTED POUCH WRISTLET ,February-15,669,"1 years, 10 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
28719474,Made to Order,$119.66 ,$187.20 ,PRIVATE LABEL,,SJ  ,,STUDIO S,0,0,6,6,MARGOT 3 IN 1 HANDBAG ,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
12013280,Stock,$83.86 ,$129.36 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,114,114,BOWI PRINTED CANVAS TOTE,February-15,669,"1 years, 10 months",TT,BAGS,BAGS,Ladies,LADIES
12013288,Stock,$47.59 ,$73.80 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,28,28,ALEXIS FRINGE MTLC XBODY ,February-15,669,"1 years, 10 months",CR,BAGS,BAGS,Ladies,LADIES
12014672,Stock,$29.80 ,$45.60 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,236,170,MELO SAYINGS PRINT NUBBY CANVAS CLUTCH  ,February-15,669,"1 years, 10 months",CT,BAGS,BAGS,Ladies,LADIES
12014672,Stock,$29.80 ,$45.60 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,188,188,MELO SAYINGS PRINT NUBBY CANVAS CLUTCH  ,February-15,669,"1 years, 10 months",CT,BAGS,BAGS,Ladies,LADIES
28716188,Close Out,$121.60 ,$179.64 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,12,12,SAWYER FOLDOVER FLAP PU XBODY,March-15,641,"1 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
28718892,Close Out,$157.65 ,$239.04 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,STUDDED FRINGE HOBO,March-15,641,"1 years, 9 months",HO,BAGS,BAGS,Ladies,LADIES
28716182,Stock,$135.43 ,$206.52 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,435,435,ROMONA PU DRAWSTRING HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28718843,Stock,$169.75 ,$260.16 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,26,4,SOUTHERN BELLE HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719275,Stock,$145.20 ,$225.96 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,"1,799","1,799",MAKELLA HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719303,Stock,$129.37 ,$209.04 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,344,294,PENELOPE 2 IN1 HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719307,Stock,$122.78 ,$184.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,200,200,HALINA SATCHEL,March-15,641,"1 years, 9 months",SA,BAGS,BAGS,Ladies,LADIES
28719307,Stock,$122.78 ,$184.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,200,200,HALINA SATCHEL,March-15,641,"1 years, 9 months",SA,BAGS,BAGS,Ladies,LADIES
28719310,Stock,$102.60 ,$154.08 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,370,370,SALENE QUILTED CROSSBODY,March-15,641,"1 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
28719314,Stock,$142.28 ,$216.00 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,36,36,SALENE QUILTED HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719314,Stock,$142.28 ,$216.00 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,122,50,SALENE QUILTED HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719326,Stock,$111.83 ,$172.20 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,298,298,CASSIE MTLC CROSSBODY,March-15,641,"1 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
28818886,Stock,$377.40 ,$578.52 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,89,77,AUDREY COLORBLOCK LEATHER MINI TOTE,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28818874,Stock,$101.23 ,$183.60 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,600,600,BLAKE QUILTED WRISTLET ,March-15,641,"1 years, 9 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
12053558,Made to Order,$36.65 ,$66.48 ,PRIVATE LABEL,,BS  ,,BONGO,0,0,792,792,TWIN PRINTS WALLET W/PU BRAID & TAB ,March-15,641,"1 years, 9 months",WT,BAGS,WALLET,Ladies,LADIES
28718900,Stock,$127.50 ,$216.84 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,44,39,FRANCO SARTO BERLIN NYLON HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28718902,Stock,$133.07 ,$227.04 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,4,4,FRANCO SARTO BERLIN PRINTED NYLON SHOPPR,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719366,Stock,$120.23 ,$207.00 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,396,396,FRANCO SARTO PAULA HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719366,Stock,$120.23 ,$207.00 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,300,300,FRANCO SARTO PAULA HANDBAG,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719367,Stock,$127.99 ,$220.08 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,576,576,FRANCO SARTO PAULA SATCHEL,March-15,641,"1 years, 9 months",SA,BAGS,BAGS,Ladies,LADIES
28719422,Stock,$120.19 ,$208.20 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,280,280,FRANCO SARTO HOLLY HANDBAG W/STUDS,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28719435,Stock,$95.61 ,$160.56 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,319,319,FRANCO SARTO GARDEN CROSSBODY ,March-15,641,"1 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
12015142,Stock,$38.69 ,$59.76 ,HOUSE,,LU  ,,LULU,0,0,90,90,MTLC PLUS ONE POUCH PU CLUTCH ,March-15,641,"1 years, 9 months",CT,BAGS,BAGS,Ladies,LADIES
12032855,Stock,$80.56 ,$126.00 ,HOUSE,,LU  ,,LULU,0,0,24,24,PRINTED CTTN/LINEN BUCKET SHDR BAG,March-15,641,"1 years, 9 months",SR,BAGS,BAGS,Ladies,LADIES
12099015,Stock,$63.65 ,$97.92 ,HOUSE,,LU  ,,LULU,0,0,200,200,PRINTED NUBBY CANVAS HOBO ,March-15,641,"1 years, 9 months",HO,BAGS,BAGS,Ladies,LADIES
12099425,Stock,$78.54 ,$123.84 ,HOUSE,,LU  ,,LULU,0,0,598,592,BRIGHT MULTI PRINT NUBBY CANVAS TOTE ,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
28717272,Stock,$65.61 ,$98.40 ,HOUSE,,LU  ,,LULU,0,0,198,198,ISLA CROSSBODY ,March-15,641,"1 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
30555125,Stock,$49.92 ,$92.52 ,HOUSE,,LU  ,,LULU,0,0,150,150,BLACK/WHITE TAPESRTY TOTE,March-15,641,"1 years, 9 months",TT,BAGS,BAGS,Ladies,LADIES
30555126,Stock,$49.08 ,$82.80 ,HOUSE,,LU  ,,LULU,0,0,910,910,BLACK/WHITE TAPESTRY BUCKET CROSSBODY,March-15,641,"1 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
12054671,Stock,$16.56 ,$30.84 ,HOUSE,,LU  ,,LULU,0,0,69,69,JUST SAYIN PRINT PU COIN PURSE,March-15,641,"1 years, 9 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
28752927,Stock,$35.31 ,$63.36 ,HOUSE,,LU  ,,LULU,0,0,208,208,BEAU REINFORCED PU DBL ZIP WALLET ,March-15,641,"1 years, 9 months",WT,BAGS,WALLET,Ladies,LADIES
12010944,Made to Order,$49.35 ,$89.40 ,HOUSE,,LU  ,,LULU,0,0,"1,784","1,784",PARTY GIRL PEARLIZED REINFORCED PU WALT ,March-15,641,"1 years, 9 months",WT,BAGS,WALLET,Ladies,LADIES
12051665,Replenishment,$47.26 ,$76.92 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,0,"2,906","2,855",WREN BRAIDED HOBO,March-15,641,"1 years, 9 months",HO,BAGS,BAGS,Ladies,LADIES
12106381,Stock,$31.32 ,$57.12 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,0,16,16,TWIN PRINTS CHECKBOOK WALLET ,March-15,641,"1 years, 9 months",WT,BAGS,WALLET,Ladies,LADIES
12098935,Stock,$58.27 ,$97.08 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,2,2,FRINGE & BRAID PU XBODY ,March-15,641,"1 years, 9 months",CR,BAGS,BAGS,Ladies,LADIES
28717959,Close Out,$88.76 ,$133.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,18,18,BUCKLE LG DOT PRINT SAFFIANO TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28718843,Close Out,$169.75 ,$260.16 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,4,4,SOUTHERN BELLE HANDBAG,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
114567893,Close Out,$164.87 ,$259.20 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,1,1,HARPER TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28718134,Stock,$157.10 ,$246.84 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,599,599,SIMONE SHOPPER TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28718184,Stock,$61.25 ,$94.20 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,78,0,78,MILO CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28718830,Stock,$178.92 ,$270.96 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,CASABLANCA FRINGE TOTE,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28719439,Stock,$143.14 ,$224.88 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,861,861,MELODY SHOPPER HANDBAG ,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28739546,Stock,$163.41 ,$247.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,21,11,UPTOWN BOUND QUILTED NYLON SATCHEL,April-15,610,"1 years, 8 months",SA,BAGS,BAGS,Ladies,LADIES
28717978,Made to Order,$158.46 ,$245.64 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,60,60,CAMELLIA PERF FLORAL W/STONES HANDBAG,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28818867,Close Out,$186.67 ,$283.92 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,12,12,LEAH TRIPLE ZIP SOLID BLOCK XBODY,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28840068,Close Out,$387.54 ,$555.12 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,6,6,ANAISE MODERN ZIP LEATHER BACKPACK,April-15,610,"1 years, 8 months",BP,BAGS,BAGS,Ladies,LADIES
28916395,Close Out,$355.88 ,$533.28 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,10,10,MIA LEATHER PERF BUCKET DRAWSTRING XBDY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28917953,Close Out,$230.33 ,$343.68 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,100,4,104,AMBER DBL ZIP AROUND LEATHER CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28818885,Stock,$349.42 ,$536.40 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,63,63,AUDREY COLORBLOCK BUCKET HOBO,April-15,610,"1 years, 8 months",HO,BAGS,BAGS,Ladies,LADIES
28916391,Stock,$194.45 ,$290.64 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,190,190,COCO LEATHER TOP ZIP XBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28918858,Stock,$293.82 ,$433.20 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,239,239,MACKENZIE DRAWSTRING CROSSBODY ,April-15,610,"1 years, 8 months",CR,BAGS,BAGS,Ladies,LADIES
28718972,Made to Order,$139.24 ,$232.08 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,0,221,221,PU SATCHEL ,April-15,610,"1 years, 8 months",SA,BAGS,BAGS,Ladies,LADIES
28718902,Stock,$133.07 ,$227.04 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,6,6,FRANCO SARTO BERLIN PRINTED NYLON SHOPPR,April-15,610,"1 years, 8 months",TT,BAGS,BAGS,Ladies,LADIES
28719360,Stock,$123.82 ,$216.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,570,570,FRANCO SARTO BELO SATCHEL,April-15,610,"1 years, 8 months",SA,BAGS,BAGS,Ladies,LADIES
28719364,Stock,$131.59 ,$215.76 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,23,23,FRANCO SARTO CHRISSY SATCHEL,April-15,610,"1 years, 8 months",SA,BAGS,BAGS,Ladies,LADIES
